time_s,wind_speed_mps,disturbance,dos_flag,ack_flag,membership_low,membership_high,x1,x2,u_candidate,u_applied,release_attempt,release_success
26.700000000000003,12.20658310167207,-0.0038460354017645,0,0,0.4483542245819825,0.5516457754180175,0.0038228991392204635,-0.013653870162643526,0.004082190877184826,0.01421131023582992,0,0
26.8,12.117136229727713,-0.01196570614846,0,0,0.4707159425680718,0.5292840574319282,0.003355355630786416,-0.012859797821411936,0.003410341121816338,0.01421131023582992,0,0
26.9,12.089058331685573,0.0013943416260198,0,0,0.4777354170786068,0.5222645829213932,0.003668603227568827,-0.011720881826089817,0.003535650123328394,0.01421131023582992,0,0
27.0,11.893825945735887,0.0083659285394171,0,0,0.5265435135660281,0.47345648643397187,0.004377237379675301,-0.010499219283328049,0.0023457453001325948,0.01421131023582992,0,0
27.1,12.138507554705576,-0.0330287482249063,0,0,0.4653731113236059,0.5346268886763941,0.002784612361127364,-0.010585221135682528,0.0006769608618240686,0.01421131023582992,0,0
27.200000000000003,12.02022312489769,0.0161479624241567,0,0,0.4949442187755775,0.5050557812244225,0.003990362224207997,-0.009172687441438648,0.0028617483284422247,0.01421131023582992,0,0
27.3,12.552991823598482,-0.0064722060113713,0,0,0.3617520441003794,0.6382479558996206,0.0039004326797863,-0.008546907551946563,0.0004258245573919477,0.01421131023582992,0,0
27.4,12.408189567861854,-0.0678922356761625,0,0,0.3979526080345366,0.6020473919654634,0.0003945056115946142,-0.00974547458930025,0.00012745574951019724,0.01421131023582992,0,0
27.5,12.096461638139123,-0.0726495974252653,0,0,0.47588459046521914,0.5241154095347809,-0.003163385727699771,-0.010848542760190838,0.005591688726407219,0.01421131023582992,0,0
27.6,11.794384855333266,-0.0170025140533001,0,0,0.5514037861666834,0.4485962138333166,-0.003486564829360557,-0.010105092284924788,0.010934739530972336,0.01421131023582992,0,0
27.700000000000003,11.692197385638307,-0.025982771181564,0,0,0.5769506535904232,0.4230493464095768,-0.004263841617365998,-0.009670660732860712,0.010852247490846331,0.01421131023582992,0,0
27.8,12.253240963771152,-0.0251535918725989,0,0,0.4366897590572121,0.5633102409427879,-0.004964029498154596,-0.009168804725480829,0.011946175888670512,0.01421131023582992,0,0
27.9,12.006303316999537,-0.0255608332459024,0,0,0.4984241707501158,0.5015758292498842,-0.005634265956071655,-0.008700014183624285,0.012435674539111251,0.01421131023582992,0,0
28.0,12.045820396726304,-0.020594816280748,0,0,0.48854490081842394,0.5114550991815761,-0.005987499976107228,-0.008088670171739847,0.013071625049333527,0.01421131023582992,0,0
28.1,11.474816269843732,-0.001539039177824,0,0,0.631295932539067,0.368704067460933,-0.005287602800034776,-0.006978335537992209,0.012822015522514106,0.01421131023582992,0,0
28.200000000000003,12.1280122275563,-0.0658720784735907,0,0,0.4679969431109252,0.5320030568890748,-0.008125069293594122,-0.007823568896592763,0.01156706659231736,0.01421131023582992,0,0
28.3,11.994961084981322,-0.07022883953015,0,0,0.5012597287546696,0.4987402712453304,-0.011063740813152402,-0.008601162588773125,0.015855048693832502,0.01421131023582992,0,0
28.4,11.588967206308794,-0.0703574407594928,0,0,0.6027581984228014,0.39724180157719857,-0.013845150289098307,-0.009208373773109608,0.019951822705189085,0.01421131023582992,0,0
28.5,11.733929965279811,-0.0313324999849387,0,0,0.5665175086800471,0.43348249131995287,-0.014398019661129182,-0.00848683380872254,0.0241701198052126,0.01421131023582992,0,0
28.6,11.902996097455532,-0.005045119779263,0,0,0.5242509756361171,0.4757490243638829,-0.013463079508206782,-0.007021383927690369,0.024640892368185445,0.01421131023582992,0,0
28.700000000000003,11.835460388898907,-0.0576756154248451,0,0,0.5411349027752732,0.4588650972247268,-0.015421977021295403,-0.007245240937229287,0.02240943820577845,0.01421131023582992,0,0
28.8,11.734600970971815,-0.1220738155081874,0,0,0.5663497572570462,0.43365024274295383,-0.02078754108912327,-0.009237252183304961,0.02507118768154166,0.01421131023582992,0,0
